time,finprice,contrast,return,numOfStock,fore_vol,fore_ratio,fore_limit,fore_limit_rate
2020/01/22,33450,-350,-1.04,13247561,1673230,12.63,13247561,12.63
2020/01/21,33800,-500,-1.46,13247561,1677800,12.66,13247561,12.66
2020/01/20,34300,-100,-0.29,13247561,1681048,12.69,13247561,12.69
2020/01/17,34400,-100,-0.29,13247561,1679644,12.68,13247561,12.68
2020/01/16,34500,-350,-1.0,13247561,1679839,12.68,13247561,12.68
2020/01/15,34850,-150,-0.43,13247561,1680986,12.69,13247561,12.69
2020/01/14,35000,-150,-0.43,13247561,1681668,12.69,13247561,12.69
2020/01/13,35150,350,1.01,13247561,1670174,12.61,13247561,12.61
2020/01/10,34800,-250,-0.71,13247561,1672413,12.62,13247561,12.62
2020/01/09,35050,1300,3.85,13247561,1676650,12.66,13247561,12.66
2020/01/08,33750,-1550,-4.39,13247561,1686383,12.73,13247561,12.73
2020/01/07,35300,700,2.02,13247561,1685602,12.72,13247561,12.72
2020/01/06,34600,-350,-1.0,13247561,1688626,12.75,13247561,12.75
2020/01/03,34950,100,0.29,13247561,1689886,12.76,13247561,12.76
2020/01/02,34850,250,0.72,13247561,1690197,12.76,13247561,12.76
2019/12/30,34600,-250,-0.72,13247561,1688994,12.75,13247561,12.75
2019/12/27,34850,-50,-0.14,13247561,1696466,12.81,13247561,12.81
2019/12/26,34900,400,1.16,13247561,1695607,12.8,13247561,12.8
2019/12/24,34500,1000,2.99,13247561,1690323,12.76,13247561,12.76
2019/12/23,33500,250,0.75,13247561,1692631,12.78,13247561,12.78
2019/12/20,33250,250,0.76,13247561,1688568,12.75,13247561,12.75
2019/12/19,33000,-200,-0.6,13247561,1695217,12.8,13247561,12.8
2019/12/18,33200,350,1.07,13247561,1695431,12.8,13247561,12.8
2019/12/17,32850,-100,-0.3,13247561,1695812,12.8,13247561,12.8
2019/12/16,32950,800,2.49,13247561,1696178,12.8,13247561,12.8
2019/12/13,32150,1100,3.54,13247561,1696553,12.81,13247561,12.81
2019/12/12,31050,1050,3.5,13247561,1690965,12.76,13247561,12.76
2019/12/11,30000,-250,-0.83,13247561,1702911,12.85,13247561,12.85
2019/12/10,30250,-150,-0.49,13247561,1710373,12.91,13247561,12.91
2019/12/09,30400,-400,-1.3,13247561,1713423,12.93,13247561,12.93
2019/12/06,30800,500,1.65,13247561,1712168,12.92,13247561,12.92
2019/12/05,30300,-700,-2.26,13247561,1719804,12.98,13247561,12.98
2019/12/04,31000,-250,-0.8,13247561,1723623,13.01,13247561,13.01
2019/12/03,31250,-350,-1.11,13247561,1724372,13.02,13247561,13.02
2019/12/02,31600,100,0.32,13247561,1725834,13.03,13247561,13.03
2019/11/29,31500,-550,-1.72,13247561,1729630,13.06,13247561,13.06
2019/11/28,32050,-300,-0.93,13247561,1732091,13.07,13247561,13.07
2019/11/27,32350,700,2.21,13247561,1732995,13.08,13247561,13.08
2019/11/26,31650,200,0.64,13247561,1732155,13.08,13247561,13.08
2019/11/25,31450,350,1.13,13247561,1734992,13.1,13247561,13.1
2019/11/22,31100,-550,-1.74,13247561,1742592,13.15,13247561,13.15
2019/11/21,31650,-400,-1.25,13247561,1738345,13.12,13247561,13.12
2019/11/20,32050,-650,-1.99,13247561,1739074,13.13,13247561,13.13
2019/11/19,32700,-950,-2.82,13247561,1746870,13.19,13247561,13.19
2019/11/18,33650,-650,-1.9,13247561,1747290,13.19,13247561,13.19
2019/11/15,34300,650,1.93,13247561,1738439,13.12,13247561,13.12
2019/11/14,33650,-550,-1.61,13247561,1738145,13.12,13247561,13.12
2019/11/13,34200,-650,-1.87,13247561,1745448,13.18,13247561,13.18
2019/11/12,34850,1050,3.11,13247561,1749981,13.21,13247561,13.21
2019/11/11,33800,-550,-1.6,13247561,1750711,13.22,13247561,13.22
2019/11/08,34350,-3650,-9.61,13247561,1794546,13.55,13247561,13.55
2019/11/07,38000,4450,13.26,13247561,1814776,13.7,13247561,13.7
2019/11/06,33550,850,2.6,13247561,1819049,13.73,13247561,13.73
2019/11/05,32700,150,0.46,13247561,1821402,13.75,13247561,13.75
2019/11/04,32550,1200,3.83,13247561,1814737,13.7,13247561,13.7
2019/11/01,31350,50,0.16,13247561,1816004,13.71,13247561,13.71
2019/10/31,31300,-450,-1.42,13247561,1820795,13.74,13247561,13.74
2019/10/30,31750,-100,-0.31,13247561,1821903,13.75,13247561,13.75
2019/10/29,31850,150,0.47,13247561,1827041,13.79,13247561,13.79
2019/10/28,31700,-400,-1.25,13247561,1827227,13.79,13247561,13.79
2019/10/25,32100,50,0.16,13247561,1827774,13.8,13247561,13.8
2019/10/24,32050,-50,-0.16,13247561,1838630,13.88,13247561,13.88
2019/10/23,32100,-900,-2.73,13247561,1840719,13.89,13247561,13.89
2019/10/22,33000,-450,-1.35,13247561,1843622,13.92,13247561,13.92
2019/10/21,33450,200,0.6,13247561,1842938,13.91,13247561,13.91
2019/10/18,33250,-500,-1.48,13247561,1847722,13.95,13247561,13.95
2019/10/17,33750,-650,-1.89,13247561,1852686,13.99,13247561,13.99
2019/10/16,34400,750,2.23,13247561,1848801,13.96,13247561,13.96
2019/10/15,33650,900,2.75,13247561,1846831,13.94,13247561,13.94
2019/10/14,32750,1000,3.15,13247561,1842213,13.91,13247561,13.91
2019/10/11,31750,-450,-1.4,13247561,1842620,13.91,13247561,13.91
2019/10/10,32200,-800,-2.42,13247561,1852498,13.98,13247561,13.98
2019/10/08,33000,350,1.07,13247561,1849532,13.96,13247561,13.96
2019/10/07,32650,100,0.31,13247561,1852268,13.98,13247561,13.98
2019/10/04,32550,-50,-0.15,13247561,1854696,14.0,13247561,14.0
2019/10/02,32600,-550,-1.66,13247561,1847409,13.95,13247561,13.95
2019/10/01,33150,1700,5.41,13247561,1834022,13.84,13247561,13.84
2019/09/30,31450,250,0.8,13247561,1834694,13.85,13247561,13.85
2019/09/27,31200,-100,-0.32,13247561,1839055,13.88,13247561,13.88
2019/09/26,31300,-1450,-4.43,13247561,1870072,14.12,13247561,14.12
2019/09/25,32750,-1300,-3.82,13247561,1893963,14.3,13247561,14.3
2019/09/24,34050,450,1.34,13247561,1896820,14.32,13247561,14.32
2019/09/23,33600,-50,-0.15,13247561,1896040,14.31,13247561,14.31
2019/09/20,33650,100,0.3,13247561,1902775,14.36,13247561,14.36
2019/09/19,33550,-350,-1.03,13247561,1915263,14.46,13247561,14.46
2019/09/18,33900,-300,-0.88,13247561,1924931,14.53,13247561,14.53
2019/09/17,34200,-600,-1.72,13247561,1937412,14.62,13247561,14.62
2019/09/16,34800,350,1.02,13247561,1940284,14.65,13247561,14.65
2019/09/11,34450,500,1.47,13247561,1942391,14.66,13247561,14.66
2019/09/10,33950,250,0.74,13247561,1941741,14.66,13247561,14.66
2019/09/09,33700,-250,-0.74,13247561,1941624,14.66,13247561,14.66
2019/09/06,33950,-50,-0.15,13247561,1945248,14.68,13247561,14.68
2019/09/05,34000,-300,-0.87,13247561,1936738,14.62,13247561,14.62
2019/09/04,34300,550,1.63,13247561,1936728,14.62,13247561,14.62
2019/09/03,33750,250,0.75,13247561,1936073,14.61,13247561,14.61
2019/09/02,33500,200,0.6,13247561,1934575,14.6,13247561,14.6
2019/08/30,33300,-50,-0.15,13247561,1937843,14.63,13247561,14.63
2019/08/29,33350,150,0.45,13247561,1937271,14.62,13247561,14.62
2019/08/28,33200,250,0.76,13247561,1938436,14.63,13247561,14.63
2019/08/27,32950,200,0.61,13247561,1937939,14.63,13247561,14.63
2019/08/26,32750,-1700,-4.93,13247561,1944099,14.68,13247561,14.68
2019/08/23,34450,-700,-1.99,13247561,1949897,14.72,13247561,14.72
2019/08/22,35150,-650,-1.82,13247561,1952111,14.74,13247561,14.74
2019/08/21,35800,250,0.7,13247561,1954807,14.76,13247561,14.76
2019/08/20,35550,450,1.28,13247561,1954810,14.76,13247561,14.76
2019/08/19,35100,1000,2.93,13247561,1948638,14.71,13247561,14.71
2019/08/16,34100,-1100,-3.13,13247561,1948455,14.71,13247561,14.71
2019/08/14,35200,300,0.86,13247561,1946700,14.69,13247561,14.69
2019/08/13,34900,700,2.05,13247561,1945012,14.68,13247561,14.68
2019/08/12,34200,-1300,-3.66,13247561,1941931,14.66,13247561,14.66
2019/08/09,35500,-750,-2.07,13247561,1944095,14.68,13247561,14.68
2019/08/08,36250,950,2.69,13247561,1938163,14.63,13247561,14.63
2019/08/07,35300,-1550,-4.21,13247561,1930572,14.57,13247561,14.57
2019/08/06,36850,-600,-1.6,13247561,1927633,14.55,13247561,14.55
2019/08/05,37450,-1850,-4.71,13247561,1927160,14.55,13247561,14.55
2019/08/02,39300,-300,-0.76,13247561,1924004,14.52,13247561,14.52
2019/08/01,39600,-1500,-3.65,13247561,1918320,14.48,13247561,14.48
2019/07/31,41100,-150,-0.36,13247561,1918201,14.48,13247561,14.48
2019/07/30,41250,-250,-0.6,13247561,1916703,14.47,13247561,14.47
2019/07/29,41500,-1750,-4.05,13247561,1919921,14.49,13247561,14.49
2019/07/26,43250,-250,-0.57,13247561,1920175,14.49,13247561,14.49
2019/07/25,43500,-950,-2.14,13247561,1922374,14.51,13247561,14.51
2019/07/24,44450,-900,-1.98,13247561,1921692,14.51,13247561,14.51
2019/07/23,45350,-500,-1.09,13247561,1921265,14.5,13247561,14.5
2019/07/22,45850,500,1.1,13247561,1917484,14.47,13247561,14.47
2019/07/19,45350,750,1.68,13247561,1910742,14.42,13247561,14.42
2019/07/18,44600,50,0.11,13247561,1910126,14.42,13247561,14.42
2019/07/17,44550,-250,-0.56,13247561,1905379,14.38,13247561,14.38
2019/07/16,44800,750,1.7,13247561,1901533,14.35,13247561,14.35
2019/07/15,44050,-650,-1.45,13247561,1902723,14.36,13247561,14.36
2019/07/12,44700,850,1.94,13247561,1896937,14.32,13247561,14.32
2019/07/11,43850,50,0.11,13247561,1894446,14.3,13247561,14.3
2019/07/10,43800,100,0.23,13247561,1896242,14.31,13247561,14.31
2019/07/09,43700,-450,-1.02,13247561,1900897,14.35,13247561,14.35
2019/07/08,44150,400,0.91,13247561,1896769,14.32,13247561,14.32
2019/07/05,43750,300,0.69,13247561,1886477,14.24,13247561,14.24
2019/07/04,43450,-750,-1.7,13247561,1889399,14.26,13247561,14.26
2019/07/03,44200,-200,-0.45,13247561,1892353,14.28,13247561,14.28
2019/07/02,44400,-100,-0.22,13247561,1895792,14.31,13247561,14.31
2019/07/01,44500,50,0.11,13247561,1890368,14.27,13247561,14.27
2019/06/28,44450,-1150,-2.52,13247561,1899557,14.34,13247561,14.34
2019/06/27,45600,-400,-0.87,13247561,1906495,14.39,13247561,14.39
2019/06/26,46000,0,0.0,13247561,1909003,14.41,13247561,14.41
2019/06/25,46000,-350,-0.76,13247561,1910154,14.42,13247561,14.42
2019/06/24,46350,150,0.32,13247561,1910817,14.42,13247561,14.42
2019/06/21,46200,-350,-0.75,13247561,1907967,14.4,13247561,14.4
2019/06/20,46550,600,1.31,13247561,1903188,14.37,13247561,14.37
2019/06/19,45950,50,0.11,13247561,1901985,14.36,13247561,14.36
2019/06/18,45900,-1450,-3.06,13247561,1915286,14.46,13247561,14.46
2019/06/17,47350,0,0.0,13247561,1916592,14.47,13247561,14.47
2019/06/14,47350,-1250,-2.57,13247561,1921021,14.5,13247561,14.5
2019/06/13,48600,800,1.67,13247561,1920322,14.5,13247561,14.5
2019/06/12,47800,0,0.0,13247561,1918643,14.48,13247561,14.48
2019/06/11,47800,900,1.92,13247561,1914355,14.45,13247561,14.45
2019/06/10,46900,-350,-0.74,13247561,1918558,14.48,13247561,14.48
2019/06/07,47250,-200,-0.42,13247561,1922596,14.51,13247561,14.51
2019/06/05,47450,-300,-0.63,13247561,1920759,14.5,13247561,14.5
2019/06/04,47750,1400,3.02,13247561,1918118,14.48,13247561,14.48
2019/06/03,46350,-1000,-2.11,13247561,1920429,14.5,13247561,14.5
2019/05/31,47350,-900,-1.87,13247561,1923467,14.52,13247561,14.52
2019/05/30,48250,-2650,-5.21,13247561,1929567,14.57,13247561,14.57
2019/05/29,50900,-1800,-3.42,13247561,1945091,14.68,13247561,14.68
2019/05/28,52700,2600,5.19,13247561,1960494,14.8,13247561,14.8
2019/05/27,50100,200,0.4,13247561,1959607,14.79,13247561,14.79
2019/05/24,49900,-50,-0.1,13247561,1959306,14.79,13247561,14.79
2019/05/23,49950,200,0.4,13247561,1959811,14.79,13247561,14.79
2019/05/22,49750,1000,2.05,13247561,1959364,14.79,13247561,14.79
2019/05/21,48750,-50,-0.1,13247561,1957885,14.78,13247561,14.78
2019/05/20,48800,-300,-0.61,13247561,1957478,14.78,13247561,14.78
2019/05/17,49100,-300,-0.61,13247561,1956805,14.77,13247561,14.77
2019/05/16,49400,0,0.0,13247561,1957921,14.78,13247561,14.78
2019/05/15,49400,0,0.0,13247561,1960270,14.8,13247561,14.8
2019/05/14,49400,350,0.71,13247561,1962739,14.82,13247561,14.82
2019/05/13,49050,-900,-1.8,13247561,1968706,14.86,13247561,14.86
2019/05/10,49950,450,0.91,13247561,1974632,14.91,13247561,14.91
2019/05/09,49500,-1200,-2.37,13247561,1984254,14.98,13247561,14.98
2019/05/08,50700,-800,-1.55,13247561,1993207,15.05,13247561,15.05
2019/05/07,51500,-900,-1.72,13247561,1995851,15.07,13247561,15.07
2019/05/03,52400,-1500,-2.78,13247561,2000801,15.1,13247561,15.1
2019/05/02,53900,2300,4.46,13247561,2001453,15.11,13247561,15.11
2019/04/30,51600,-500,-0.96,13247561,2005292,15.14,13247561,15.14
2019/04/29,52100,400,0.77,13247561,2006322,15.14,13247561,15.14
2019/04/26,51700,-300,-0.58,13247561,2007025,15.15,13247561,15.15
2019/04/25,52000,-500,-0.95,13247561,2009456,15.17,13247561,15.17
2019/04/24,52500,-1000,-1.87,13247561,2010188,15.17,13247561,15.17
2019/04/23,53500,-700,-1.29,13247561,2011004,15.18,13247561,15.18
2019/04/22,54200,-900,-1.63,13247561,2009841,15.17,13247561,15.17
2019/04/19,55100,400,0.73,13247561,2010918,15.18,13247561,15.18
2019/04/18,54700,-1900,-3.36,13247561,2015013,15.21,13247561,15.21
2019/04/17,56600,-1100,-1.91,13247561,2016480,15.22,13247561,15.22
2019/04/16,57700,-1800,-3.03,13247561,2016568,15.22,13247561,15.22
2019/04/15,59500,1800,3.12,13247561,2011207,15.18,13247561,15.18
2019/04/12,57700,900,1.58,13247561,2012171,15.19,13247561,15.19
2019/04/11,56800,900,1.61,13247561,2011279,15.18,13247561,15.18
2019/04/10,55900,200,0.36,13247561,2011070,15.18,13247561,15.18
2019/04/09,55700,300,0.54,13247561,2009379,15.17,13247561,15.17
2019/04/08,55400,400,0.73,13247561,2006344,15.15,13247561,15.15
2019/04/05,55000,800,1.48,13247561,2003000,15.12,13247561,15.12
2019/04/04,54200,700,1.31,13247561,2002469,15.12,13247561,15.12
2019/04/03,53500,1500,2.88,13247561,1996842,15.07,13247561,15.07
2019/04/02,52000,-400,-0.76,13247561,1997778,15.08,13247561,15.08
2019/04/01,52400,1500,2.95,13247561,2001315,15.11,13247561,15.11
2019/03/29,50900,600,1.19,13247561,2001245,15.11,13247561,15.11
2019/03/28,50300,-1200,-2.33,13247561,1997566,15.08,13247561,15.08
2019/03/27,51500,300,0.59,13247561,2000628,15.1,13247561,15.1
2019/03/26,51200,-500,-0.97,13247561,2005890,15.14,13247561,15.14
2019/03/25,51700,-2200,-4.08,13247561,2011622,15.18,13247561,15.18
2019/03/22,53900,-200,-0.37,13247561,2009664,15.17,13247561,15.17
2019/03/21,54100,-2000,-3.57,13247561,2008851,15.16,13247561,15.16
2019/03/20,56100,-1300,-2.26,13247561,2014728,15.21,13247561,15.21
2019/03/19,57400,-600,-1.03,13247561,2015864,15.22,13247561,15.22
2019/03/18,58000,-500,-0.85,13247561,2025637,15.29,13247561,15.29
2019/03/15,58500,-400,-0.68,13247561,2030325,15.33,13247561,15.33
2019/03/14,58900,2100,3.7,13247561,2024702,15.28,13247561,15.28
2019/03/13,56800,-300,-0.53,13247561,2025620,15.29,13247561,15.29
2019/03/12,57100,1000,1.78,13247561,2025056,15.29,13247561,15.29
2019/03/11,56100,-100,-0.18,13247561,2024855,15.28,13247561,15.28
2019/03/08,56200,-500,-0.88,13247561,2030988,15.33,13247561,15.33
2019/03/07,56700,-1900,-3.24,13247561,2035373,15.36,13247561,15.36
2019/03/06,58600,900,1.56,13247561,2026155,15.29,13247561,15.29
2019/03/05,57700,1100,1.94,13247561,2035355,15.36,13247561,15.36
2019/03/04,56600,1600,2.91,13247561,2041331,15.41,13247561,15.41
2019/02/28,55000,-1400,-2.48,13247561,2040626,15.4,13247561,15.4
2019/02/27,56400,-1200,-2.08,13247561,2042264,15.42,13247561,15.42
2019/02/26,57600,1800,3.23,13247561,2024889,15.28,13247561,15.28
2019/02/25,55800,1600,2.95,13247561,2026857,15.3,13247561,15.3
2019/02/22,54200,-700,-1.28,13247561,2027098,15.3,13247561,15.3
2019/02/21,54900,-200,-0.36,13247561,2028604,15.31,13247561,15.31
2019/02/20,55100,-500,-0.9,13247561,2030027,15.32,13247561,15.32
2019/02/19,55600,1200,2.21,13247561,2032438,15.34,13247561,15.34
2019/02/18,54400,200,0.37,13247561,2033219,15.35,13247561,15.35
2019/02/15,54200,-1100,-1.99,13247561,2038478,15.39,13247561,15.39
2019/02/14,55300,1400,2.6,13247561,2044061,15.43,13247561,15.43
2019/02/13,53900,500,0.94,13247561,2049655,15.47,13247561,15.47
2019/02/12,53400,-300,-0.56,13247561,2057913,15.53,13247561,15.53
2019/02/11,53700,900,1.7,13247561,2069292,15.62,13247561,15.62
2019/02/08,52800,-100,-0.19,13247561,2073343,15.65,13247561,15.65
2019/02/07,52900,1700,3.32,13247561,2078118,15.69,13247561,15.69
2019/02/01,51200,200,0.39,13247561,2080928,15.71,13247561,15.71
2019/01/31,51000,1000,2.0,13247561,2072475,15.64,13247561,15.64
2019/01/30,50000,0,0.0,13247561,2073518,15.65,13247561,15.65
2019/01/29,50000,-300,-0.6,13247561,2071784,15.64,13247561,15.64
2019/01/28,50300,-100,-0.2,13247561,2069870,15.62,13247561,15.62
2019/01/25,50400,600,1.2,13247561,2067066,15.6,13247561,15.6
2019/01/24,49800,-1300,-2.54,13247561,2075094,15.66,13247561,15.66
2019/01/23,51100,900,1.79,13247561,2075669,15.67,13247561,15.67
2019/01/22,50200,-100,-0.2,13247561,2064186,15.58,13247561,15.58
2019/01/21,50300,-1000,-1.95,13247561,2067778,15.61,13247561,15.61
2019/01/18,51300,100,0.2,13247561,2071433,15.64,13247561,15.64
2019/01/17,51200,300,0.59,13247561,2070184,15.63,13247561,15.63
2019/01/16,50900,-1300,-2.49,13247561,2070557,15.63,13247561,15.63
2019/01/15,52200,1200,2.35,13247561,2062812,15.57,13247561,15.57
2019/01/14,51000,-300,-0.58,13247561,2058318,15.54,13247561,15.54
2019/01/11,51300,1450,2.91,13247561,2048140,15.46,13247561,15.46
2019/01/10,49850,-1450,-2.83,13247561,2047976,15.46,13247561,15.46
2019/01/09,51300,1100,2.19,13247561,2042244,15.42,13247561,15.42
2019/01/08,50200,-400,-0.79,13247561,2038898,15.39,13247561,15.39
2019/01/07,50600,1300,2.64,13247561,2032799,15.34,13247561,15.34
2019/01/04,49300,-700,-1.4,13247561,2025703,15.29,13247561,15.29
2019/01/03,50000,-1900,-3.66,13247561,2018841,15.24,13247561,15.24
2019/01/02,51900,-2100,-3.89,13247561,2009793,15.17,13247561,15.17
2018/12/28,54000,-500,-0.92,13247561,2011028,15.18,13247561,15.18
2018/12/27,54500,900,1.68,13247561,2009052,15.17,13247561,15.17
2018/12/26,53600,-700,-1.29,13247561,2011159,15.18,13247561,15.18
2018/12/24,54300,-1000,-1.81,13247561,2009423,15.17,13247561,15.17
2018/12/21,55300,-900,-1.6,13247561,2008791,15.16,13247561,15.16
2018/12/20,56200,-100,-0.18,13247561,2005726,15.14,13247561,15.14
2018/12/19,56300,700,1.26,13247561,2005240,15.14,13247561,15.14
2018/12/18,55600,-900,-1.59,13247561,2007211,15.15,13247561,15.15
2018/12/17,56500,600,1.07,13247561,2004380,15.13,13247561,15.13
2018/12/14,55900,0,0.0,13247561,2000142,15.1,13247561,15.1
2018/12/13,55900,0,0.0,13247561,1993467,15.05,13247561,15.05
2018/12/12,55900,800,1.45,13247561,1990335,15.02,13247561,15.02
2018/12/11,55100,-700,-1.25,13247561,1994127,15.05,13247561,15.05
2018/12/10,55800,400,0.72,13247561,1990032,15.02,13247561,15.02
2018/12/07,55400,900,1.65,13247561,1985341,14.99,13247561,14.99
2018/12/06,54500,600,1.11,13247561,1980950,14.95,13247561,14.95
2018/12/05,53900,-1000,-1.82,13247561,1980293,14.95,13247561,14.95
2018/12/04,54900,-800,-1.44,13247561,1981368,14.96,13247561,14.96
2018/12/03,55700,2500,4.7,13247561,1972179,14.89,13247561,14.89
2018/11/30,53200,600,1.14,13247561,1970167,14.87,13247561,14.87
2018/11/29,52600,800,1.54,13247561,1968259,14.86,13247561,14.86
2018/11/28,51800,-600,-1.15,13247561,1967547,14.85,13247561,14.85
2018/11/27,52400,-100,-0.19,13247561,1964015,14.83,13247561,14.83
2018/11/26,52500,1500,2.94,13247561,1966379,14.84,13247561,14.84
2018/11/23,51000,-400,-0.78,13247561,1971989,14.89,13247561,14.89
2018/11/22,51400,-100,-0.19,13247561,1972649,14.89,13247561,14.89
2018/11/21,51500,2350,4.78,13247561,1958282,14.78,13247561,14.78
2018/11/20,49150,-650,-1.31,13247561,1953943,14.75,13247561,14.75
2018/11/19,49800,1150,2.36,13247561,1954847,14.76,13247561,14.76
2018/11/16,48650,0,0.0,13247561,1957356,14.78,13247561,14.78
2018/11/15,48650,950,1.99,13247561,1960528,14.8,13247561,14.8
2018/11/14,47700,900,1.92,13247561,1964153,14.83,13247561,14.83
2018/11/13,46800,-300,-0.64,13247561,1966678,14.85,13247561,14.85
2018/11/12,47100,450,0.96,13247561,1971372,14.88,13247561,14.88
2018/11/09,46650,-1000,-2.1,13247561,1973599,14.9,13247561,14.9
2018/11/08,47650,1400,3.03,13247561,1967923,14.85,13247561,14.85
2018/11/07,46250,-500,-1.07,13247561,1981250,14.96,13247561,14.96
2018/11/06,46750,1300,2.86,13247561,1980212,14.95,13247561,14.95
2018/11/05,45450,-1150,-2.47,13247561,1986861,15.0,13247561,15.0
2018/11/02,46600,1950,4.37,13247561,1993367,15.05,13247561,15.05
2018/11/01,44650,50,0.11,13247561,2007246,15.15,13247561,15.15
2018/10/31,44600,1000,2.29,13247561,2017027,15.23,13247561,15.23
2018/10/30,43600,1000,2.35,13247561,2006666,15.15,13247561,15.15
2018/10/29,42600,-1100,-2.52,13247561,2001960,15.11,13247561,15.11
2018/10/26,43700,-2100,-4.59,13247561,2011210,15.18,13247561,15.18
2018/10/25,45800,-300,-0.65,13247561,2025244,15.29,13247561,15.29
2018/10/24,46100,950,2.1,13247561,2026093,15.29,13247561,15.29
2018/10/23,45150,-1500,-3.22,13247561,2024942,15.29,13247561,15.29
2018/10/22,46650,-900,-1.89,13247561,2024433,15.28,13247561,15.28
2018/10/19,47550,100,0.21,13247561,2019283,15.24,13247561,15.24
2018/10/18,47450,-2300,-4.62,13247561,2027950,15.31,13247561,15.31
2018/10/17,49750,-650,-1.29,13247561,2028885,15.32,13247561,15.32
2018/10/16,50400,-400,-0.79,13247561,2029074,15.32,13247561,15.32
2018/10/15,50800,1050,2.11,13247561,2016664,15.22,13247561,15.22
2018/10/12,49750,-150,-0.3,13247561,1985411,14.99,13247561,14.99
2018/10/11,49900,-2900,-5.49,13247561,1959319,14.79,13247561,14.79
2018/10/10,52800,-2600,-4.69,13247561,1948647,14.71,13247561,14.71
2018/10/08,55400,-200,-0.36,13247561,1946651,14.69,13247561,14.69
2018/10/05,55600,-2200,-3.81,13247561,1930321,14.57,13247561,14.57
2018/10/04,57800,-900,-1.53,13247561,1926293,14.54,13247561,14.54
2018/10/02,58700,-800,-1.34,13247561,1925637,14.54,13247561,14.54
2018/10/01,59500,-1700,-2.78,13247561,1927166,14.55,13247561,14.55
2018/09/28,61200,-800,-1.29,13247561,1928936,14.56,13247561,14.56
2018/09/27,62000,1700,2.82,13247561,1906299,14.39,13247561,14.39
2018/09/21,60300,-300,-0.5,13247561,1892289,14.28,13247561,14.28
2018/09/20,60600,-1200,-1.94,13247561,1895008,14.3,13247561,14.3
2018/09/19,61800,-600,-0.96,13247561,1897028,14.32,13247561,14.32
2018/09/18,62400,-900,-1.42,13247561,1897667,14.32,13247561,14.32
2018/09/17,63300,-1000,-1.56,13247561,1899628,14.34,13247561,14.34
2018/09/14,64300,1900,3.04,13247561,1901757,14.36,13247561,14.36
2018/09/13,62400,200,0.32,13247561,1895345,14.31,13247561,14.31
2018/09/12,62200,600,0.97,13247561,1889716,14.26,13247561,14.26
2018/09/11,61600,-100,-0.16,13247561,1879344,14.19,13247561,14.19
2018/09/10,61700,-1800,-2.83,13247561,1872797,14.14,13247561,14.14
2018/09/07,63500,-1500,-2.31,13247561,1870977,14.12,13247561,14.12
2018/09/06,65000,-1000,-1.52,13247561,1871663,14.13,13247561,14.13
2018/09/05,66000,700,1.07,13247561,1870423,14.12,13247561,14.12
2018/09/04,65300,-1000,-1.51,13247561,1876767,14.17,13247561,14.17
2018/09/03,66300,-900,-1.34,13247561,1877995,14.18,13247561,14.18
2018/08/31,67200,1200,1.82,13247561,1879316,14.19,13247561,14.19
2018/08/30,66000,-1000,-1.49,13247561,1878744,14.18,13247561,14.18
2018/08/29,67000,-400,-0.59,13247561,1882864,14.21,13247561,14.21
2018/08/28,67400,200,0.3,13247561,1893782,14.3,13247561,14.3
2018/08/27,67200,0,0.0,13247561,1893169,14.29,13247561,14.29
2018/08/24,67200,-700,-1.03,13247561,1893284,14.29,13247561,14.29
2018/08/23,67900,-1200,-1.74,13247561,1896539,14.32,13247561,14.32
2018/08/22,69100,-1400,-1.99,13247561,1893701,14.29,13247561,14.29
2018/08/21,70500,-500,-0.7,13247561,1890060,14.27,13247561,14.27
2018/08/20,71000,-700,-0.98,13247561,1891242,14.28,13247561,14.28
2018/08/17,71700,-500,-0.69,13247561,1892752,14.29,13247561,14.29
2018/08/16,72200,-800,-1.1,13247561,1886699,14.24,13247561,14.24
2018/08/14,73000,1000,1.39,13247561,1881824,14.21,13247561,14.21
2018/08/13,72000,-2800,-3.74,13247561,1882015,14.21,13247561,14.21
2018/08/10,74800,0,0.0,13247561,1870942,14.12,13247561,14.12
2018/08/09,74800,-600,-0.8,13247561,1863551,14.07,13247561,14.07
2018/08/08,75400,-600,-0.79,13247561,1862504,14.06,13247561,14.06
2018/08/07,76000,200,0.26,13247561,1856644,14.01,13247561,14.01
2018/08/06,75800,-800,-1.04,13247561,1849633,13.96,13247561,13.96
2018/08/03,76600,200,0.26,13247561,1845605,13.93,13247561,13.93
2018/08/02,76400,-700,-0.91,13247561,1840056,13.89,13247561,13.89
2018/08/01,77100,-100,-0.13,13247561,1843406,13.92,13247561,13.92
2018/07/31,77200,1600,2.12,13247561,1835311,13.85,13247561,13.85
2018/07/30,75600,-2000,-2.58,13247561,1831207,13.82,13247561,13.82
2018/07/27,77600,-600,-0.77,13247561,1831718,13.83,13247561,13.83
2018/07/26,78200,1700,2.22,13247561,1833810,13.84,13247561,13.84
2018/07/25,76500,700,0.92,13247561,1829521,13.81,13247561,13.81
2018/07/24,75800,900,1.2,13247561,1829131,13.81,13247561,13.81
2018/07/23,74900,-1500,-1.96,13247561,1828416,13.8,13247561,13.8
2018/07/20,76400,600,0.79,13247561,1824535,13.77,13247561,13.77
2018/07/19,75800,-2500,-3.19,13247561,1821144,13.75,13247561,13.75
2018/07/18,78300,-2000,-2.49,13247561,1818169,13.72,13247561,13.72
