time,finprice,contrast,return,numOfStock,fore_vol,fore_ratio,fore_limit,fore_limit_rate
2017/06/30,7490,60,0.81,46822295,1729636,3.69,46822295,3.69
2017/06/29,7430,-100,-1.33,46822295,1707854,3.65,46822295,3.65
2017/06/28,7530,30,0.4,46822295,1710567,3.65,46822295,3.65
2017/06/27,7500,140,1.9,46822295,1673997,3.58,46822295,3.58
2017/06/26,7360,-40,-0.54,46822295,1651512,3.53,46822295,3.53
2017/06/23,7400,70,0.95,46822295,1631631,3.48,46822295,3.48
2017/06/22,7330,20,0.27,46822295,1619290,3.46,46822295,3.46
2017/06/21,7310,40,0.55,46822295,1499169,3.2,46822295,3.2
2017/06/20,7270,-180,-2.42,46822295,1430988,3.06,46822295,3.06
2017/06/19,7450,-40,-0.53,46822295,1434328,3.06,46822295,3.06
2017/06/16,7490,170,2.32,46822295,1355916,2.9,46822295,2.9
2017/06/15,7320,10,0.14,46822295,1311337,2.8,46822295,2.8
2017/06/14,7310,-90,-1.22,46822295,1226634,2.62,46822295,2.62
2017/06/13,7400,80,1.09,46822295,1162302,2.48,46822295,2.48
2017/06/12,7320,30,0.41,46822295,1080455,2.31,46822295,2.31
2017/06/09,7290,340,4.89,46822295,1066450,2.28,46822295,2.28
2017/06/08,6950,30,0.43,46822295,1058183,2.26,46822295,2.26
2017/06/07,6920,-30,-0.43,46822295,1052979,2.25,46822295,2.25
2017/06/05,6950,60,0.87,46822295,1068851,2.28,46822295,2.28
2017/06/02,6890,150,2.23,46822295,1068214,2.28,46822295,2.28
2017/06/01,6740,-10,-0.15,46822295,1073287,2.29,46822295,2.29
2017/05/31,6750,50,0.75,46822295,1068957,2.28,46822295,2.28
2017/05/30,6700,170,2.6,46822295,1059879,2.26,46822295,2.26
2017/05/29,6530,40,0.62,46822295,1049412,2.24,46822295,2.24
2017/05/26,6490,100,1.56,46822295,1019908,2.18,46822295,2.18
2017/05/25,6390,-50,-0.78,46822295,1010034,2.16,46822295,2.16
2017/05/24,6440,30,0.47,46822295,1012749,2.16,46822295,2.16
2017/05/23,6410,-10,-0.16,46822295,1000183,2.14,46822295,2.14
2017/05/22,6420,10,0.16,46822295,989857,2.11,46822295,2.11
2017/05/19,6410,-50,-0.77,46822295,972391,2.08,46822295,2.08
2017/05/18,6460,160,2.54,46822295,945785,2.02,46822295,2.02
2017/05/17,6300,-50,-0.79,46822295,880138,1.88,46822295,1.88
2017/05/16,6350,-40,-0.63,46822295,858554,1.83,46822295,1.83
2017/05/15,6390,-30,-0.47,46822295,842761,1.8,46822295,1.8
2017/05/12,6420,20,0.31,46822295,836243,1.79,46822295,1.79
2017/05/11,6400,-60,-0.93,46822295,822644,1.76,46822295,1.76
2017/05/10,6460,-60,-0.92,46822295,795393,1.7,46822295,1.7
2017/05/08,6520,80,1.24,46822295,773271,1.65,46822295,1.65
2017/05/04,6440,40,0.63,46822295,769379,1.64,46822295,1.64
2017/05/02,6400,60,0.95,46822295,715385,1.53,46822295,1.53
2017/04/28,6340,20,0.32,46822295,695764,1.49,46822295,1.49
2017/04/27,6320,0,0.0,46822295,677472,1.45,46822295,1.45
2017/04/26,6320,-40,-0.63,46822295,644649,1.38,46822295,1.38
2017/04/25,6360,10,0.16,46822295,629679,1.34,46822295,1.34
2017/04/24,6350,-120,-1.85,46822295,621388,1.33,46822295,1.33
2017/04/21,6470,-60,-0.92,46822295,620334,1.32,46822295,1.32
2017/04/20,6530,0,0.0,46822295,621968,1.33,46822295,1.33
2017/04/19,6530,240,3.82,46822295,609610,1.3,46822295,1.3
2017/04/18,6290,30,0.48,46822295,600265,1.28,46822295,1.28
2017/04/17,6260,50,0.81,46822295,592349,1.27,46822295,1.27
2017/04/14,6210,-90,-1.43,46822295,575640,1.23,46822295,1.23
2017/04/13,6300,150,2.44,46822295,537271,1.15,46822295,1.15
2017/04/12,6150,170,2.84,46822295,523757,1.12,46822295,1.12
2017/04/11,5980,10,0.17,46822295,501313,1.07,46822295,1.07
2017/04/10,5970,-120,-1.97,46822295,475558,1.02,46822295,1.02
2017/04/07,6090,-20,-0.33,46822295,439065,0.94,46822295,0.94
2017/04/06,6110,30,0.49,46822295,432053,0.92,46822295,0.92
2017/04/05,6080,30,0.5,46822295,429410,0.92,46822295,0.92
2017/04/04,6050,250,4.31,46822295,442648,0.95,46822295,0.95
2017/04/03,5800,220,3.94,46822295,436334,0.93,46822295,0.93
2017/03/31,5580,140,2.57,46822295,399700,0.85,46822295,0.85
2017/03/30,5440,-50,-0.91,46822295,384584,0.82,46822295,0.82
2017/03/29,5490,0,0.0,46822295,369433,0.79,46822295,0.79
2017/03/28,5490,50,0.92,46822295,363292,0.78,46822295,0.78
2017/03/27,5440,80,1.49,46822295,333529,0.71,46822295,0.71
2017/03/24,5360,-10,-0.19,46822295,301275,0.64,46822295,0.64
2017/03/23,5370,30,0.56,46822295,271962,0.58,46822295,0.58
2017/03/22,5340,-70,-1.29,46822295,248977,0.53,46822295,0.53
2017/03/21,5410,80,1.5,46822295,227784,0.49,46822295,0.49
2017/03/20,5330,-90,-1.66,46822295,226044,0.48,46822295,0.48
2017/03/17,5420,-160,-2.87,46822295,222583,0.48,46822295,0.48
2017/03/16,5580,60,1.09,46822295,233758,0.5,46822295,0.5
2017/03/15,5520,-90,-1.6,46822295,239058,0.51,46822295,0.51
2017/03/14,5610,-220,-3.77,46822295,241042,0.51,46822295,0.51
2017/03/13,5830,-90,-1.52,46822295,249109,0.53,46822295,0.53
2017/03/10,5920,150,2.6,46822295,255979,0.55,46822295,0.55
2017/03/09,5770,30,0.52,46822295,248999,0.53,46822295,0.53
2017/03/08,5740,70,1.23,46822295,264474,0.56,46822295,0.56
2017/03/07,5670,-70,-1.22,46822295,273628,0.58,46822295,0.58
2017/03/06,5740,40,0.7,46822295,275302,0.59,46822295,0.59
2017/03/03,5700,150,2.7,46822295,285577,0.61,46822295,0.61
2017/03/02,5550,170,3.16,46822295,271364,0.58,46822295,0.58
2017/02/28,5380,180,3.46,46822295,285048,0.61,46822295,0.61
2017/02/27,5200,-140,-2.62,46822295,286775,0.61,46822295,0.61
2017/02/24,5340,-30,-0.56,46822295,286151,0.61,46822295,0.61
2017/02/23,5370,40,0.75,46822295,269329,0.58,46822295,0.58
2017/02/22,5330,10,0.19,46822295,276189,0.59,46822295,0.59
2017/02/21,5320,140,2.7,46822295,272253,0.58,46822295,0.58
2017/02/20,5180,10,0.19,46822295,276807,0.59,46822295,0.59
2017/02/17,5170,-60,-1.15,46822295,280941,0.6,46822295,0.6
2017/02/16,5230,-50,-0.95,46822295,284776,0.61,46822295,0.61
2017/02/15,5280,-20,-0.38,46822295,286739,0.61,46822295,0.61
2017/02/14,5300,30,0.57,46822295,286474,0.61,46822295,0.61
2017/02/13,5270,50,0.96,46822295,294558,0.63,46822295,0.63
2017/02/10,5220,80,1.56,46822295,301550,0.64,46822295,0.64
2017/02/09,5140,60,1.18,46822295,283978,0.61,46822295,0.61
2017/02/08,5080,-80,-1.55,46822295,286043,0.61,46822295,0.61
2017/02/07,5160,20,0.39,46822295,277645,0.59,46822295,0.59
2017/02/06,5140,-10,-0.19,46822295,277103,0.59,46822295,0.59
2017/02/03,5150,-80,-1.53,46822295,295367,0.63,46822295,0.63
2017/02/02,5230,-110,-2.06,46822295,311143,0.66,46822295,0.66
2017/02/01,5340,0,0.0,46822295,335052,0.72,46822295,0.72
2017/01/31,5340,90,1.71,46822295,330255,0.71,46822295,0.71
2017/01/26,5250,20,0.38,46822295,365622,0.78,46822295,0.78
2017/01/25,5230,-250,-4.56,46822295,435382,0.93,46822295,0.93
2017/01/24,5480,-260,-4.53,46822295,475146,1.01,46822295,1.01
2017/01/23,5740,-150,-2.55,46822295,502106,1.07,46822295,1.07
2017/01/20,5890,-110,-1.83,46822295,546963,1.17,46822295,1.17
2017/01/19,6000,-100,-1.64,46822295,617519,1.32,46822295,1.32
2017/01/18,6100,220,3.74,46822295,686871,1.47,46822295,1.47
2017/01/17,5880,-620,-9.54,46822295,753120,1.61,46822295,1.61
2017/01/16,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/13,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/12,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/11,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/10,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/09,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/06,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/05,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/04,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/03,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2017/01/02,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2016/12/29,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2016/12/28,32500,0,0.0,9364459,150624,1.61,9364459,1.61
2016/12/27,32500,500,1.56,9364459,144547,1.54,9364459,1.54
2016/12/26,32000,650,2.07,9364459,143307,1.53,9364459,1.53
2016/12/23,31350,800,2.62,9364459,141914,1.52,9364459,1.52
2016/12/22,30550,0,0.0,9364459,142473,1.52,9364459,1.52
2016/12/21,30550,-1050,-3.32,9364459,141546,1.51,9364459,1.51
2016/12/20,31600,900,2.93,9364459,143144,1.53,9364459,1.53
2016/12/19,30700,1100,3.72,9364459,143332,1.53,9364459,1.53
2016/12/16,29600,1350,4.78,9364459,137979,1.47,9364459,1.47
2016/12/15,28250,100,0.36,9364459,135931,1.45,9364459,1.45
2016/12/14,28150,-600,-2.09,9364459,124408,1.33,9364459,1.33
2016/12/13,28750,200,0.7,9364459,120000,1.28,9364459,1.28
2016/12/12,28550,100,0.35,9364459,117664,1.26,9364459,1.26
2016/12/09,28450,400,1.43,9364459,118066,1.26,9364459,1.26
2016/12/08,28050,750,2.75,9364459,118930,1.27,9364459,1.27
2016/12/07,27300,-350,-1.27,9364459,123178,1.32,9364459,1.32
2016/12/06,27650,-100,-0.36,9364459,124363,1.33,9364459,1.33
2016/12/05,27750,-850,-2.97,9364459,127381,1.36,9364459,1.36
2016/12/02,28600,-850,-2.89,9364459,132008,1.41,9364459,1.41
2016/12/01,29450,-200,-0.67,9364459,133278,1.42,9364459,1.42
2016/11/30,29650,1150,4.04,9364459,134773,1.44,9364459,1.44
2016/11/29,28500,50,0.18,9364459,134466,1.44,9364459,1.44
2016/11/28,28450,300,1.07,9364459,134468,1.44,9364459,1.44
2016/11/25,28150,0,0.0,9364459,135005,1.44,9364459,1.44
2016/11/24,28150,-300,-1.05,9364459,133433,1.42,9364459,1.42
2016/11/23,28450,-400,-1.39,9364459,136132,1.45,9364459,1.45
2016/11/22,28850,-150,-0.52,9364459,135061,1.44,9364459,1.44
2016/11/21,29000,-350,-1.19,9364459,135827,1.45,9364459,1.45
2016/11/18,29350,-200,-0.68,9364459,135290,1.44,9364459,1.44
2016/11/17,29550,-200,-0.67,9364459,134411,1.44,9364459,1.44
2016/11/16,29750,400,1.36,9364459,130471,1.39,9364459,1.39
2016/11/15,29350,-600,-2.0,9364459,132123,1.41,9364459,1.41
2016/11/14,29950,200,0.67,9364459,131065,1.4,9364459,1.4
2016/11/11,29750,-600,-1.98,9364459,131952,1.41,9364459,1.41
2016/11/10,30350,850,2.88,9364459,125070,1.34,9364459,1.34
2016/11/09,29500,-400,-1.34,9364459,122808,1.31,9364459,1.31
2016/11/08,29900,-400,-1.32,9364459,115628,1.23,9364459,1.23
2016/11/07,30300,-150,-0.49,9364459,113150,1.21,9364459,1.21
2016/11/04,30450,-550,-1.77,9364459,112512,1.2,9364459,1.2
2016/11/03,31000,100,0.32,9364459,109760,1.17,9364459,1.17
2016/11/02,30900,-650,-2.06,9364459,117481,1.25,9364459,1.25
2016/11/01,31550,300,0.96,9364459,119200,1.27,9364459,1.27
2016/10/31,31250,-250,-0.79,9364459,120057,1.28,9364459,1.28
2016/10/28,31500,-350,-1.1,9364459,115972,1.24,9364459,1.24
2016/10/27,31850,150,0.47,9364459,112841,1.2,9364459,1.2
2016/10/26,31700,-700,-2.16,9364459,110613,1.18,9364459,1.18
2016/10/25,32400,300,0.93,9364459,105074,1.12,9364459,1.12
2016/10/24,32100,-600,-1.83,9364459,101670,1.09,9364459,1.09
2016/10/21,32700,-550,-1.65,9364459,95890,1.02,9364459,1.02
2016/10/20,33250,-450,-1.34,9364459,90272,0.96,9364459,0.96
2016/10/19,33700,0,0.0,9364459,91476,0.98,9364459,0.98
2016/10/18,33700,-50,-0.15,9364459,86985,0.93,9364459,0.93
2016/10/17,33750,-450,-1.32,9364459,85456,0.91,9364459,0.91
2016/10/14,34200,700,2.09,9364459,80006,0.85,9364459,0.85
2016/10/13,33500,-300,-0.89,9364459,79232,0.85,9364459,0.85
2016/10/12,33800,0,0.0,9364459,72637,0.78,9364459,0.78
2016/10/11,33800,200,0.6,9364459,68662,0.73,9364459,0.73
2016/10/10,33600,100,0.3,9364459,68548,0.73,9364459,0.73
2016/10/07,33500,1400,4.36,9364459,65780,0.7,9364459,0.7
2016/10/06,32100,600,1.9,9364459,66326,0.71,9364459,0.71
2016/10/05,31500,-100,-0.32,9364459,64919,0.69,9364459,0.69
2016/10/04,31600,800,2.6,9364459,67830,0.72,9364459,0.72
2016/09/30,30800,-50,-0.16,9364459,63307,0.68,9364459,0.68
2016/09/29,30850,-300,-0.96,9364459,63526,0.68,9364459,0.68
2016/09/28,31150,-1650,-5.03,9364459,59352,0.63,9364459,0.63
2016/09/27,32800,-1850,-5.34,9364459,68284,0.73,9364459,0.73
2016/09/26,34650,2700,8.45,9364459,72520,0.77,9364459,0.77
2016/09/23,31950,0,0.0,9364459,68223,0.73,9364459,0.73
2016/09/22,31950,450,1.43,9364459,66303,0.71,9364459,0.71
2016/09/21,31500,-400,-1.25,9364459,66433,0.71,9364459,0.71
2016/09/20,31900,700,2.24,9364459,67555,0.72,9364459,0.72
2016/09/19,31200,400,1.3,9364459,72322,0.77,9364459,0.77
2016/09/13,30800,150,0.49,9364459,72134,0.77,9364459,0.77
2016/09/12,30650,0,0.0,9364459,73615,0.79,9364459,0.79
2016/09/09,30650,-650,-2.08,9364459,73625,0.79,9364459,0.79
2016/09/08,31300,-100,-0.32,9364459,74815,0.8,9364459,0.8
2016/09/07,31400,-250,-0.79,9364459,75480,0.81,9364459,0.81
2016/09/06,31650,450,1.44,9364459,75098,0.8,9364459,0.8
2016/09/05,31200,-900,-2.8,9364459,74953,0.8,9364459,0.8
2016/09/02,32100,-950,-2.87,9364459,74024,0.79,9364459,0.79
2016/09/01,33050,950,2.96,9364459,80224,0.86,9364459,0.86
2016/08/31,32100,-950,-2.87,9364459,79315,0.85,9364459,0.85
2016/08/30,33050,-650,-1.93,9364459,78820,0.84,9364459,0.84
2016/08/29,33700,-700,-2.03,9364459,77605,0.83,9364459,0.83
2016/08/26,34400,-1350,-3.78,9364459,76398,0.82,9364459,0.82
2016/08/25,35750,-800,-2.19,9364459,75893,0.81,9364459,0.81
2016/08/24,36550,-550,-1.48,9364459,76346,0.82,9364459,0.82
2016/08/23,37100,400,1.09,9364459,77100,0.82,9364459,0.82
2016/08/22,36700,-100,-0.27,9364459,78149,0.83,9364459,0.83
2016/08/19,36800,250,0.68,9364459,77673,0.83,9364459,0.83
2016/08/18,36550,-650,-1.75,9364459,77837,0.83,9364459,0.83
2016/08/17,37200,-50,-0.13,9364459,78267,0.84,9364459,0.84
2016/08/16,37250,-950,-2.49,9364459,77937,0.83,9364459,0.83
2016/08/12,38200,300,0.79,9364459,75896,0.81,9364459,0.81
2016/08/11,37900,-400,-1.04,9364459,74973,0.8,9364459,0.8
2016/08/10,38300,-850,-2.17,9364459,72984,0.78,9364459,0.78
2016/08/09,39150,100,0.26,9364459,67597,0.72,9364459,0.72
2016/08/08,39050,-400,-1.01,9364459,67627,0.72,9364459,0.72
2016/08/05,39450,100,0.25,9364459,69328,0.74,9364459,0.74
2016/08/04,39350,600,1.55,9364459,69151,0.74,9364459,0.74
2016/08/03,38750,1700,4.59,9364459,70954,0.76,9364459,0.76
2016/08/02,37050,1100,3.06,9364459,69327,0.74,9364459,0.74
2016/08/01,35950,-500,-1.37,9364459,69132,0.74,9364459,0.74
2016/07/29,36450,-300,-0.82,9364459,68755,0.73,9364459,0.73
2016/07/28,36750,1450,4.11,9364459,68602,0.73,9364459,0.73
2016/07/27,35300,-1700,-4.59,9364459,66875,0.71,9364459,0.71
2016/07/26,37000,-350,-0.94,9364459,66754,0.71,9364459,0.71
2016/07/25,37350,-650,-1.71,9364459,67233,0.72,9364459,0.72
2016/07/22,38000,0,0.0,9364459,67342,0.72,9364459,0.72
2016/07/21,38000,-700,-1.81,9364459,63249,0.68,9364459,0.68
2016/07/20,38700,1300,3.48,9364459,63946,0.68,9364459,0.68
2016/07/19,37400,1200,3.31,9364459,61836,0.66,9364459,0.66
2016/07/18,36200,50,0.14,9364459,61141,0.65,9364459,0.65
2016/07/15,36150,50,0.14,9364459,61314,0.65,9364459,0.65
2016/07/14,36100,0,0.0,9364459,62263,0.66,9364459,0.66
2016/07/13,36100,350,0.98,9364459,61108,0.65,9364459,0.65
2016/07/12,35750,450,1.27,9364459,60483,0.65,9364459,0.65
2016/07/11,35300,650,1.88,9364459,59439,0.63,9364459,0.63
2016/07/08,34650,100,0.29,9364459,59348,0.63,9364459,0.63
2016/07/07,34550,350,1.02,9364459,58569,0.63,9364459,0.63
2016/07/06,34200,-500,-1.44,9364459,59335,0.63,9364459,0.63
2016/07/05,34700,250,0.73,9364459,58397,0.62,9364459,0.62
2016/07/04,34450,-150,-0.43,9364459,58048,0.62,9364459,0.62
2016/07/01,34600,-100,-0.29,9364459,58214,0.62,9364459,0.62
2016/06/30,34700,700,2.06,9364459,58252,0.62,9364459,0.62
2016/06/29,34000,600,1.8,9364459,56770,0.61,9364459,0.61
2016/06/28,33400,50,0.15,9364459,56620,0.6,9364459,0.6
2016/06/27,33350,-650,-1.91,9364459,59762,0.64,9364459,0.64
2016/06/24,34000,-850,-2.44,9364459,59581,0.64,9364459,0.64
2016/06/23,34850,-100,-0.29,9364459,59785,0.64,9364459,0.64
2016/06/22,34950,-300,-0.85,9364459,60048,0.64,9364459,0.64
2016/06/21,35250,-100,-0.28,9364459,60463,0.65,9364459,0.65
2016/06/20,35350,350,1.0,9364459,60344,0.64,9364459,0.64
2016/06/17,35000,-650,-1.82,9364459,60223,0.64,9364459,0.64
2016/06/16,35650,-150,-0.42,9364459,60348,0.64,9364459,0.64
2016/06/15,35800,-200,-0.56,9364459,61238,0.65,9364459,0.65
2016/06/14,36000,1850,5.42,9364459,60811,0.65,9364459,0.65
2016/06/13,34150,-150,-0.44,9364459,60881,0.65,9364459,0.65
2016/06/10,34300,-200,-0.58,9364459,60270,0.64,9364459,0.64
2016/06/09,34500,-350,-1.0,9364459,61374,0.66,9364459,0.66
2016/06/08,34850,600,1.75,9364459,60208,0.64,9364459,0.64
2016/06/07,34250,-150,-0.44,9364459,59329,0.63,9364459,0.63
2016/06/03,34400,500,1.47,9364459,58676,0.63,9364459,0.63
2016/06/02,33900,-200,-0.59,9364459,57257,0.61,9364459,0.61
2016/06/01,34100,-900,-2.57,9364459,57758,0.62,9364459,0.62
2016/05/31,35000,700,2.04,9364459,57095,0.61,9364459,0.61
2016/05/30,34300,-500,-1.44,9364459,56554,0.6,9364459,0.6
2016/05/27,34800,0,0.0,9364459,56066,0.6,9364459,0.6
2016/05/26,34800,250,0.72,9364459,56445,0.6,9364459,0.6
2016/05/25,34550,-1150,-3.22,9364459,55141,0.59,9364459,0.59
2016/05/24,35700,-500,-1.38,9364459,54840,0.59,9364459,0.59
2016/05/23,36200,-50,-0.14,9364459,55146,0.59,9364459,0.59
2016/05/20,36250,-300,-0.82,9364459,55667,0.59,9364459,0.59
2016/05/19,36550,250,0.69,9364459,56641,0.6,9364459,0.6
2016/05/18,36300,-1600,-4.22,9364459,57145,0.61,9364459,0.61
2016/05/17,37900,1400,3.84,9364459,55999,0.6,9364459,0.6
2016/05/16,36500,-400,-1.08,9364459,56840,0.61,9364459,0.61
2016/05/13,36900,0,0.0,9364459,57801,0.62,9364459,0.62
2016/05/12,36900,900,2.5,9364459,57471,0.61,9364459,0.61
2016/05/11,36000,-450,-1.23,9364459,57200,0.61,9364459,0.61
2016/05/10,36450,250,0.69,9364459,55717,0.59,9364459,0.59
2016/05/09,36200,-1500,-3.98,9364459,57195,0.61,9364459,0.61
2016/05/04,37700,-800,-2.08,9364459,57777,0.62,9364459,0.62
2016/05/03,38500,-300,-0.77,9364459,58013,0.62,9364459,0.62
2016/05/02,38800,-1500,-3.72,9364459,58883,0.63,9364459,0.63
2016/04/29,40300,300,0.75,9364459,58176,0.62,9364459,0.62
2016/04/28,40000,1800,4.71,9364459,56485,0.6,9364459,0.6
2016/04/27,38200,400,1.06,9364459,55228,0.59,9364459,0.59
2016/04/26,37800,-700,-1.82,9364459,54808,0.59,9364459,0.59
2016/04/25,38500,100,0.26,9364459,53675,0.57,9364459,0.57
2016/04/22,38400,50,0.13,9364459,52033,0.56,9364459,0.56
2016/04/21,38350,250,0.66,9364459,49495,0.53,9364459,0.53
2016/04/20,38100,250,0.66,9364459,48737,0.52,9364459,0.52
2016/04/19,37850,-50,-0.13,9364459,47284,0.5,9364459,0.5
2016/04/18,37900,-1100,-2.82,9364459,47408,0.51,9364459,0.51
2016/04/15,39000,450,1.17,9364459,45700,0.49,9364459,0.49
2016/04/14,38550,-850,-2.16,9364459,45304,0.48,9364459,0.48
2016/04/12,39400,-150,-0.38,9364459,45013,0.48,9364459,0.48
2016/04/11,39550,-550,-1.37,9364459,45607,0.49,9364459,0.49
2016/04/08,40100,600,1.52,9364459,44331,0.47,9364459,0.47
2016/04/07,39500,0,0.0,9364459,43441,0.46,9364459,0.46
2016/04/06,39500,-1000,-2.47,9364459,43216,0.46,9364459,0.46
2016/04/05,40500,-400,-0.98,9364459,41154,0.44,9364459,0.44
2016/04/04,40900,500,1.24,9364459,40681,0.43,9364459,0.43
2016/04/01,40400,-1100,-2.65,9364459,40943,0.44,9364459,0.44
2016/03/31,41500,0,0.0,9364459,41370,0.44,9364459,0.44
2016/03/30,41500,750,1.84,9364459,40927,0.44,9364459,0.44
2016/03/29,40750,500,1.24,9364459,40843,0.44,9364459,0.44
2016/03/28,40250,850,2.16,9364459,38547,0.41,9364459,0.41
2016/03/25,39400,-250,-0.63,9364459,37925,0.4,9364459,0.4
2016/03/24,39650,-100,-0.25,9364459,34481,0.37,9364459,0.37
2016/03/23,39750,-850,-2.09,9364459,33768,0.36,9364459,0.36
2016/03/22,40600,-850,-2.05,9364459,33875,0.36,9364459,0.36
2016/03/21,41450,450,1.1,9364459,33755,0.36,9364459,0.36
2016/03/18,41000,-650,-1.56,9364459,34005,0.36,9364459,0.36
2016/03/17,41650,-50,-0.12,9364459,34719,0.37,9364459,0.37
2016/03/16,41700,750,1.83,9364459,35386,0.38,9364459,0.38
2016/03/15,40950,-600,-1.44,9364459,34522,0.37,9364459,0.37
2016/03/14,41550,-1150,-2.69,9364459,34682,0.37,9364459,0.37
2016/03/11,42700,450,1.07,9364459,33957,0.36,9364459,0.36
2016/03/10,42250,450,1.08,9364459,33620,0.36,9364459,0.36
2016/03/09,41800,1100,2.7,9364459,31568,0.34,9364459,0.34
2016/03/08,40700,-550,-1.33,9364459,30981,0.33,9364459,0.33
2016/03/07,41250,-900,-2.14,9364459,31251,0.33,9364459,0.33
2016/03/04,42150,1700,4.2,9364459,31469,0.34,9364459,0.34
2016/03/03,40450,1800,4.66,9364459,31817,0.34,9364459,0.34
2016/03/02,38650,3650,10.43,9364459,32123,0.34,9364459,0.34
2016/02/29,35000,-1450,-3.98,9364459,38707,0.41,9364459,0.41
2016/02/26,36450,1250,3.55,9364459,38117,0.41,9364459,0.41
2016/02/25,35200,-1800,-4.86,9364459,38072,0.41,9364459,0.41
2016/02/24,37000,0,0.0,9364459,38633,0.41,9364459,0.41
2016/02/23,37000,2700,7.87,9364459,38194,0.41,9364459,0.41
2016/02/22,34300,0,0.0,9364459,35653,0.38,9364459,0.38
2016/02/19,34300,-3800,-9.97,9364459,35101,0.37,9364459,0.37
2016/02/18,38100,1200,3.25,9364459,34019,0.36,9364459,0.36
2016/02/17,36900,-1300,-3.4,9364459,33591,0.36,9364459,0.36
2016/02/16,38200,50,0.13,9364459,32702,0.35,9364459,0.35
2016/02/15,38150,600,1.6,9364459,32468,0.35,9364459,0.35
2016/02/12,37550,-1850,-4.7,9364459,32151,0.34,9364459,0.34
2016/02/11,39400,-500,-1.25,9364459,30906,0.33,9364459,0.33
2016/02/05,39900,-750,-1.85,9364459,29650,0.32,9364459,0.32
2016/02/04,40650,-450,-1.09,9364459,29022,0.31,9364459,0.31
2016/02/03,41100,-550,-1.32,9364459,29284,0.31,9364459,0.31
2016/02/02,41650,-100,-0.24,9364459,28619,0.31,9364459,0.31
2016/02/01,41750,-350,-0.83,9364459,28416,0.3,9364459,0.3
2016/01/29,42100,-450,-1.06,9364459,28638,0.31,9364459,0.31
2016/01/28,42550,350,0.83,9364459,27797,0.3,9364459,0.3
2016/01/27,42200,300,0.72,9364459,27431,0.29,9364459,0.29
2016/01/26,41900,-200,-0.48,9364459,26206,0.28,9364459,0.28
2016/01/25,42100,400,0.96,9364459,25352,0.27,9364459,0.27
2016/01/22,41700,-250,-0.6,9364459,23930,0.26,9364459,0.26
2016/01/21,41950,-1150,-2.67,9364459,36671,0.39,9364459,0.39
2016/01/20,43100,0,0.0,9364459,22904,0.24,9364459,0.24
2016/01/19,43100,-850,-1.93,9364459,20079,0.21,9364459,0.21
2016/01/18,43950,800,1.85,9364459,18546,0.2,9364459,0.2
2016/01/15,43150,50,0.12,9364459,17443,0.19,9364459,0.19
2016/01/14,43100,-1200,-2.71,9364459,17108,0.18,9364459,0.18
2016/01/13,44300,-1050,-2.32,9364459,17620,0.19,9364459,0.19
2016/01/12,45350,-950,-2.05,9364459,18088,0.19,9364459,0.19
2016/01/11,46300,200,0.43,9364459,18370,0.2,9364459,0.2
2016/01/08,46100,-400,-0.86,9364459,18387,0.2,9364459,0.2
2016/01/07,46500,-1300,-2.72,9364459,18912,0.2,9364459,0.2
2016/01/06,47800,100,0.21,9364459,19547,0.21,9364459,0.21
2016/01/05,47700,-300,-0.63,9364459,21546,0.23,9364459,0.23
2016/01/04,48000,900,1.91,9364459,22701,0.24,9364459,0.24
2015/12/30,47100,550,1.18,9364459,23255,0.25,9364459,0.25
2015/12/29,46550,850,1.86,9364459,23790,0.25,9364459,0.25
2015/12/28,45700,-350,-0.76,9364459,24504,0.26,9364459,0.26
2015/12/24,46050,-1100,-2.33,9364459,25694,0.27,9364459,0.27
2015/12/23,47150,-2000,-4.07,9364459,27150,0.29,9364459,0.29
2015/12/22,49150,150,0.31,9364459,28443,0.3,9364459,0.3
2015/12/21,49000,300,0.62,9364459,30420,0.32,9364459,0.32
2015/12/18,48700,2850,6.22,9364459,29798,0.32,9364459,0.32
2015/12/17,45850,-300,-0.65,9364459,28917,0.31,9364459,0.31
2015/12/16,46150,50,0.11,9364459,29013,0.31,9364459,0.31
2015/12/15,46100,850,1.88,9364459,30181,0.32,9364459,0.32
2015/12/14,45250,-2250,-4.74,9364459,30608,0.33,9364459,0.33
2015/12/11,47500,1000,2.15,9364459,26401,0.28,9364459,0.28
2015/12/10,46500,600,1.31,9364459,27191,0.29,9364459,0.29
2015/12/09,45900,-200,-0.43,9364459,28615,0.31,9364459,0.31
2015/12/08,46100,-50,-0.11,9364459,30667,0.33,9364459,0.33
2015/12/07,46150,1500,3.36,9364459,29885,0.32,9364459,0.32
2015/12/04,44650,150,0.34,9364459,31749,0.34,9364459,0.34
